,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
546,HY2246,LECTURE 1,31,7,1,1,574,ARTS & SOCIAL SCIENCES,Returning Students [P]
547,HY2248,LECTURE 1,10,3,10,1,120,ARTS & SOCIAL SCIENCES,Returning Students [P]
548,HY2249,LECTURE 1,6,5,20,1,598,ARTS & SOCIAL SCIENCES,Returning Students [P]
549,HY3204,LECTURE 1,14,6,40,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
550,HY3207,LECTURE 1,13,6,20,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
551,HY3227,LECTURE 1,12,7,1,1,531,ARTS & SOCIAL SCIENCES,Returning Students [P]
552,HY3228,LECTURE 1,32,10,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P]
553,HY3241,LECTURE 1,28,4,20,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
554,HY3245,LECTURE 1,26,3,300,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
555,HY4101,LECTURE 1,13,7,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
556,HY4207,LECTURE 1,5,7,58,131,2856,ARTS & SOCIAL SCIENCES,Returning Students [P]
557,HY4212,LECTURE 1,5,5,5,1,1400,ARTS & SOCIAL SCIENCES,Returning Students [P]
558,HY4214,LECTURE 1,20,7,1,1,1200,ARTS & SOCIAL SCIENCES,Returning Students [P]
559,HY4216,LECTURE 1,5,8,502,850,2083,ARTS & SOCIAL SCIENCES,Returning Students [P]
560,HY4218,SEMINAR-STYLE MODULE CLASS 1,10,20,31,2529,3500,ARTS & SOCIAL SCIENCES,Returning Students [P]
561,ID2103,DESIGN TUTORIAL 1,26,20,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
562,ID2122,PACKAGED LECTURE 1,26,20,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
563,ID2321,PACKAGED LECTURE 1,26,20,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
564,ID3103,DESIGN TUTORIAL 1,23,23,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
565,ID3121,DESIGN TUTORIAL 1,23,19,1,1,4545,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
566,ID3122,PACKAGED LECTURE 1,30,22,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
567,ID4103,DESIGN TUTORIAL 1,32,8,1,1,4500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
568,ID4121,DESIGN TUTORIAL 1,32,7,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
569,IE2110,LECTURE 1,180,85,1,1,2000,ENGINEERING,Returning Students [P]
570,IE3100,LECTURE 1,80,66,1,1,1000,ENGINEERING,Returning Students [P]
571,IE3101,LECTURE 1,80,62,1,1,600,ENGINEERING,Returning Students [P]
572,IE3110,LECTURE 1,80,66,1,1,701,ENGINEERING,Returning Students [P]
573,IE3120,LECTURE 1,80,53,1,1,600,ENGINEERING,Returning Students [P]
574,IE4100R,LECTURE 1,60,47,1,1,500,ENGINEERING,Returning Students [P]
575,IE4210,LECTURE 1,50,28,1,1,4500,ENGINEERING,Returning Students [P]
576,IE4240,LECTURE 1,50,20,1,1,1003,ENGINEERING,Returning Students [P]
577,IE5121,LECTURE 1,10,9,1,1,1300,ENGINEERING,Returning Students [P]
578,IE5203,LECTURE 1,20,30,100,2000,4500,ENGINEERING,Returning Students [P]
579,IE5301,LECTURE 1,10,1,500,1,500,ENGINEERING,Returning Students [P]
580,IT1001,LECTURE 1,50,77,17,511,2253,SCIENCE,Returning Students [P]
581,IT1002,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
582,IT1002,LECTURE 1,60,7,1,1,100,SCIENCE,Returning Students [P]
583,IT2002,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
584,IT2002,LECTURE 1,40,1,1,1,1,SCIENCE,Returning Students [P]
585,JS1101E,LECTURE 1,30,42,150,600,1893,ARTS & SOCIAL SCIENCES,Returning Students [P]
586,JS2213,LECTURE 1,46,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
587,JS2216,LECTURE 1,63,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
588,JS2228,LECTURE 1,82,1,200,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
589,JS3210,SEMINAR-STYLE MODULE CLASS 1,10,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
590,JS3214,SEMINAR-STYLE MODULE CLASS 1,9,4,150,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
591,JS3227,SEMINAR-STYLE MODULE CLASS 1,16,6,10,1,400,ARTS & SOCIAL SCIENCES,Returning Students [P]
592,JS4207,SEMINAR-STYLE MODULE CLASS 1,10,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
593,JS4213,SEMINAR-STYLE MODULE CLASS 1,2,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
594,JS4216,SEMINAR-STYLE MODULE CLASS 1,8,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
595,JS4221,SEMINAR-STYLE MODULE CLASS 1,7,2,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
596,JS4225,SEMINAR-STYLE MODULE CLASS 1,9,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
597,LAB1201,LECTURE 1,80,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
598,LAB2201,LECTURE 1,40,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
599,LAB3201,LECTURE 1,12,1,800,1,800,ARTS & SOCIAL SCIENCES,Returning Students [P]
600,LAB3202,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
601,LAB4201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
602,LAC1201,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
603,LAC1201,LECTURE 2,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
604,LAC1201,LECTURE 3,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
605,LAC1201,LECTURE 4,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
606,LAC1201,LECTURE 5,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
607,LAC2201,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
608,LAC2201,LECTURE 2,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
609,LAC2201,LECTURE 3,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
610,LAC2202,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
611,LAC3201,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
612,LAC3201,LECTURE 2,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
613,LAC3202,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
614,LAF1201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
615,LAF1201,LECTURE 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
616,LAF1201,LECTURE 3,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
617,LAF1201,LECTURE 4,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
618,LAF1201,LECTURE 5,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
619,LAF1201,LECTURE 6,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
620,LAF1201,LECTURE 7,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
621,LAF1201,LECTURE 8,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
622,LAF1201,LECTURE 9,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
623,LAF2201,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
624,LAF2201,LECTURE 2,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
625,LAF2201,LECTURE 3,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
626,LAF3201,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
627,LAF3201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
628,LAF3201,LECTURE 3,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
629,LAF3201,LECTURE 4,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
630,LAF4201,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
631,LAG1201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
632,LAG1201,LECTURE 2,4,1,200,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
633,LAG1201,LECTURE 3,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
634,LAG1201,LECTURE 4,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
635,LAG1201,LECTURE 5,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
636,LAG1201,LECTURE 6,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
637,LAG1201,LECTURE 7,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
638,LAG1201,LECTURE 8,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
639,LAG1201,LECTURE 9,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
640,LAG2201,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
641,LAG2201,LECTURE 2,8,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
642,LAG2201,LECTURE 3,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
643,LAG2201,LECTURE 4,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
644,LAG3201,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
645,LAG3201,LECTURE 2,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
646,LAG3201,LECTURE 3,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
647,LAG3201,LECTURE 4,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
648,LAG4201,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
649,LAJ1201,LECTURE 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
650,LAJ1201,LECTURE 2,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
651,LAJ2201,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
652,LAJ2201,LECTURE 2,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
653,LAJ2202,LECTURE 1,40,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
654,LAJ2203,LECTURE 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
655,LAJ3201,LECTURE 1,19,1,200,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
656,LAJ3203,LECTURE 1,12,1,200,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
657,LAL1201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
658,LAL2201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
659,LAM1201,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
660,LAM2201,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
661,LAM3201,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
662,LAT1201,LECTURE 1,47,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
663,LAT2201,LECTURE 1,40,4,1,1,30,ARTS & SOCIAL SCIENCES,Returning Students [P]
664,LAT3201,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
665,LAT3202,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
666,LAT4201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
667,LAV1201,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
668,LAV2201,LECTURE 1,5,3,1,1,176,ARTS & SOCIAL SCIENCES,Returning Students [P]
669,LAV3201,LECTURE 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
670,LAV3202,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
671,LSM1201,LECTURE SL1,100,113,10,400,2696,SCIENCE,Returning Students [P]
672,LSM1301,LECTURE SL1,20,19,1,1,1000,SCIENCE,Returning Students [P]
673,LSM1301,LECTURE SL2,30,5,1,1,1170,SCIENCE,Returning Students [P]
674,LSM1302,LECTURE SL1,10,11,1,50,750,SCIENCE,Returning Students [P]
675,LSM1302,LECTURE SL1,15,8,1,1,301,SCHOOL OF COMPUTING,Returning Students [P]
676,LSM1302,LECTURE SL2,20,14,1,1,1320,SCIENCE,Returning Students [P]
677,LSM1302,LECTURE SL2,20,9,1,1,103,SCHOOL OF COMPUTING,Returning Students [P]
678,LSM1304,LECTURE SL1,15,20,200,500,2502,SCIENCE,Returning Students [P]
679,LSM1304,LECTURE SL1,20,5,1,1,261,SCHOOL OF COMPUTING,Returning Students [P]
680,LSM1401,LECTURE SL1,400,241,1,1,300,ENGINEERING,Returning Students [P]
681,LSM2201,LECTURE SL1,200,94,1,1,1828,SCIENCE,Returning Students [P]
682,LSM3211,LECTURE SL1,260,191,1,1,1775,SCIENCE,Returning Students [P]
683,LSM3212,LECTURE SL1,190,205,1,155,3460,SCIENCE,Returning Students [P]
684,LSM3223,LECTURE SL1,190,197,1,50,3142,SCIENCE,Returning Students [P]
685,LSM3231,LECTURE SL1,110,77,1,1,4774,SCIENCE,Returning Students [P]
686,LSM3232,LECTURE SL1,190,183,1,1,2007,SCIENCE,Returning Students [P]
687,LSM3233,LECTURE SL1,200,145,1,1,3000,SCIENCE,Returning Students [P]
688,LSM3244,LECTURE SL1,125,86,1,1,1300,SCIENCE,Returning Students [P]
689,LSM3251,LECTURE SL1,100,111,1,200,3000,SCIENCE,Returning Students [P]
690,LSM3252,LECTURE SL1,75,38,1,1,643,SCIENCE,Returning Students [P]
691,LSM3253,LECTURE SL1,50,40,1,1,1880,SCIENCE,Returning Students [P]
692,LSM3261,LECTURE SL1,100,52,1,1,1100,SCIENCE,Returning Students [P]
693,LSM3401B,LECTURE SL1,20,14,1,1,909,ENGINEERING,Returning Students [P]
694,LSM4211,LECTURE SL1,147,156,9,123,3000,SCIENCE,Returning Students [P]
695,LSM4212,LECTURE SL1,140,152,20,318,2511,SCIENCE,Returning Students [P]
696,LSM4213,LECTURE SL1,100,28,1,1,1551,SCIENCE,Returning Students [P]
697,LSM4222,LECTURE SL1,75,61,1,1,1226,SCIENCE,Returning Students [P]
698,LSM4232,LECTURE SL1,150,78,1,1,1661,SCIENCE,Returning Students [P]
699,LSM4241,LECTURE SL1,50,20,1,1,1200,SCIENCE,Returning Students [P]
700,LSM4242,LECTURE SL1,75,61,1,1,3993,SCIENCE,Returning Students [P]
701,LSM4243,LECTURE SL1,100,124,1,700,3208,SCIENCE,Returning Students [P]
702,LSM4251,LECTURE SL1,30,20,1,1,1500,SCIENCE,Returning Students [P]
703,LSM4252,LECTURE SL1,70,29,1,1,1230,SCIENCE,Returning Students [P]
704,LSM4261,LECTURE SL1,50,46,1,1,3509,SCIENCE,Returning Students [P]
705,MA1100,LECTURE SL1,10,20,1,587,1003,SCIENCE,Returning Students [P]
706,MA1101R,LECTURE SL1,3,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P]
707,MA1101R,LECTURE SL1,13,2,1,1,1,SCIENCE,Returning Students [P]
708,MA1101R,LECTURE SL1,50,37,1,1,800,SCHOOL OF COMPUTING,Returning Students [P]
709,MA1101R,LECTURE SL2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
710,MA1101R,LECTURE SL2,12,4,1,1,100,SCIENCE,Returning Students [P]
711,MA1101R,LECTURE SL2,75,5,1,1,1337,SCHOOL OF COMPUTING,Returning Students [P]
712,MA1102R,LECTURE SL1,3,4,1,480,900,ARTS & SOCIAL SCIENCES,Returning Students [P]
713,MA1102R,LECTURE SL1,13,3,7,1,200,SCIENCE,Returning Students [P]
714,MA1102R,LECTURE SL2,2,2,23,1,1050,ARTS & SOCIAL SCIENCES,Returning Students [P]
715,MA1102R,LECTURE SL2,12,0,0,0,0,SCIENCE,Returning Students [P]
716,MA1104,LECTURE SL1,100,45,1,1,1000,SCIENCE,Returning Students [P]
717,MA1301,LECTURE SL1,5,0,0,0,0,SCIENCE,Returning Students [P]
718,MA1301,LECTURE SL1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
719,MA1311,LECTURE SL1,5,3,1,1,1,SCIENCE,Returning Students [P]
720,MA1421,LECTURE SL1,10,15,10,503,1000,SCIENCE,Returning Students [P]
721,MA1505,LECTURE SL1,80,73,1,1,603,SCHOOL OF COMPUTING,Returning Students [P]
722,MA1506,LECTURE SL1,90,42,1,1,400,SCHOOL OF COMPUTING,Returning Students [P]
723,MA2101,LECTURE SL1,5,2,400,1,800,ARTS & SOCIAL SCIENCES,Returning Students [P]
724,MA2101,LECTURE SL1,150,116,1,1,2280,SCIENCE,Returning Students [P]
725,MA2108,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
726,MA2108,LECTURE SL1,200,138,1,1,500,SCIENCE,Returning Students [P]
727,MA2213,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
728,MA2213,LECTURE SL1,130,94,1,1,501,SCIENCE,Returning Students [P]
729,MA2215,LECTURE SL1,5,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
730,MA2215,LECTURE SL1,240,96,1,1,500,SCIENCE,Returning Students [P]
731,MA2216,LECTURE SL1,150,69,1,1,460,SCIENCE,Returning Students [P]
732,MA2222,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
733,MA2222,LECTURE SL1,300,109,1,1,1000,SCIENCE,Returning Students [P]
734,MA2311,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
735,MA2311,LECTURE SL1,30,3,400,1,800,SCIENCE,Returning Students [P]
736,MA3110,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
737,MA3110,LECTURE SL1,100,29,1,1,662,SCIENCE,Returning Students [P]
738,MA3111,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
739,MA3111,LECTURE SL1,150,58,1,1,662,SCIENCE,Returning Students [P]
740,MA3205,LECTURE SL1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
741,MA3205,LECTURE SL1,55,33,1,1,661,SCIENCE,Returning Students [P]
742,MA3209,LECTURE SL1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
743,MA3209,LECTURE SL1,55,19,1,1,1000,SCIENCE,Returning Students [P]
744,MA3218,LECTURE SL1,60,22,1,1,500,SCIENCE,Returning Students [P]
745,MA3220,LECTURE SL1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
746,MA3220,LECTURE SL1,150,93,1,1,800,SCIENCE,Returning Students [P]
747,MA3236,LECTURE SL1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
748,MA3236,LECTURE SL1,150,29,1,1,500,SCIENCE,Returning Students [P]
749,MA3238,LECTURE SL1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
750,MA3238,LECTURE SL1,22,30,1,200,3000,SCIENCE,Returning Students [P]
751,MA3248,LECTURE SL1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
752,MA3248,LECTURE SL1,55,30,1,1,703,SCIENCE,Returning Students [P]
753,MA3249,LECTURE SL1,5,1,400,1,400,ARTS & SOCIAL SCIENCES,Returning Students [P]
754,MA3249,LECTURE SL1,100,47,1,1,500,SCIENCE,Returning Students [P]
755,MA4203,LECTURE SL1,40,5,1,1,500,SCIENCE,Returning Students [P]
756,MA4229,LECTURE SL1,50,15,1,1,800,SCIENCE,Returning Students [P]
757,MA4230,LECTURE SL1,50,20,1,1,1001,SCIENCE,Returning Students [P]
758,MA4247,LECTURE SL1,50,29,1,1,1000,SCIENCE,Returning Students [P]
759,MA4252,LECTURE SL1,40,20,1,1,3302,SCIENCE,Returning Students [P]
760,MA4257,LECTURE SL1,100,56,1,1,3000,SCIENCE,Returning Students [P]
761,MA4260,LECTURE SL1,80,31,1,1,1000,SCIENCE,Returning Students [P]
762,MA4261,LECTURE SL1,50,9,1,1,504,SCIENCE,Returning Students [P]
763,MA4262,LECTURE SL1,50,17,1,1,2000,SCIENCE,Returning Students [P]
764,MA5203,LECTURE SL1,10,2,500,1,500,SCIENCE,Returning Students [P]
765,MA5205,LECTURE SL1,10,2,500,1,500,SCIENCE,Returning Students [P]
766,MA5209,LECTURE SL1,10,1,1,1,1,SCIENCE,Returning Students [P]
767,MA5219,LECTURE SL1,10,2,500,1,800,SCIENCE,Returning Students [P]
768,MA5233,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
769,MA5243,LECTURE SL1,10,1,27,1,27,SCIENCE,Returning Students [P]
770,MA5248,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
771,ME2103,LECTURE 1,300,261,1,1,504,ENGINEERING,Returning Students [P]
772,ME2113,LECTURE 1,390,260,1,1,1000,ENGINEERING,Returning Students [P]
773,ME2121,LECTURE 1,340,319,1,1,2000,ENGINEERING,Returning Students [P]
774,ME2121E,LECTURE 1,170,4,1,1,100,ENGINEERING,Returning Students [P]
775,ME2134,LECTURE 1,300,273,1,1,500,ENGINEERING,Returning Students [P]
776,ME2143,LECTURE 1,300,254,1,1,501,ENGINEERING,Returning Students [P]
777,ME2151,LECTURE 1,400,360,1,1,3789,ENGINEERING,Returning Students [P]
778,ME2151E,LECTURE 1,270,1,2,1,2,ENGINEERING,Returning Students [P]
779,ME3101,LECTURE 1,415,355,1,1,800,ENGINEERING,Returning Students [P]
780,ME3112,LECTURE 1,400,344,1,1,517,ENGINEERING,Returning Students [P]
781,ME3122,LECTURE 1,400,336,1,1,1242,ENGINEERING,Returning Students [P]
782,ME3162,LECTURE 1,400,355,1,1,500,ENGINEERING,Returning Students [P]
783,ME3211,LECTURE 1,137,71,1,1,4001,ENGINEERING,Returning Students [P]
784,ME3242,LECTURE 1,238,39,1,1,1317,ENGINEERING,Returning Students [P]
785,ME3261,LECTURE 1,134,90,1,1,4000,ENGINEERING,Returning Students [P]
786,ME3263,LECTURE 1,236,107,1,1,3089,ENGINEERING,Returning Students [P]
787,ME4101A,LECTURE 1,400,289,1,1,1000,ENGINEERING,Returning Students [P]
788,ME4211,LECTURE 1,49,12,1,1,1000,ENGINEERING,Returning Students [P]
789,ME4223,LECTURE 1,47,8,400,1,1500,ENGINEERING,Returning Students [P]
790,ME4226,LECTURE 1,67,17,1,1,1000,ENGINEERING,Returning Students [P]
791,ME4233,LECTURE 1,33,7,1,1,1001,ENGINEERING,Returning Students [P]
792,ME4234,LECTURE 1,44,31,1,1,3000,ENGINEERING,Returning Students [P]
793,ME4245,LECTURE 1,135,56,1,1,2000,ENGINEERING,Returning Students [P]
794,ME4251,LECTURE 1,70,19,1,1,1000,ENGINEERING,Returning Students [P]
795,ME4254,LECTURE 1,136,115,1,1,5000,ENGINEERING,Returning Students [P]
796,ME4283,LECTURE 1,70,13,1,1,1303,ENGINEERING,Returning Students [P]
797,ME4291,LECTURE 1,41,54,3,500,4999,ENGINEERING,Returning Students [P]
798,ME4293,LECTURE 1,50,21,1,1,1000,ENGINEERING,Returning Students [P]
799,MKT1003,LECTURE C1,7,12,233,273,2500,SCIENCE,Returning Students [P]
800,MKT1003,LECTURE C1,20,21,100,153,3000,ENGINEERING,Returning Students [P]
801,MKT1003,LECTURE C1,7,7,52,1,411,SCHOOL OF COMPUTING,Returning Students [P]
802,MKT1003,LECTURE C1,14,4,1,1,216,SCHOOL OF BUSINESS,Returning Students [P]
803,MKT1003,LECTURE C2,7,9,2,5,1000,SCIENCE,Returning Students [P]
804,MKT1003,LECTURE C2,20,31,111,801,3000,ENGINEERING,Returning Students [P]
805,MKT1003,LECTURE C2,10,3,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
806,MKT1003,LECTURE C2,23,10,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
807,MKT1003,LECTURE C3,6,8,20,102,636,SCIENCE,Returning Students [P]
808,MKT1003,LECTURE C3,20,19,1,1,2000,ENGINEERING,Returning Students [P]
809,MKT1003,LECTURE C3,8,1,50,1,50,SCHOOL OF COMPUTING,Returning Students [P]
810,MKT1003,LECTURE C3,25,1,800,1,800,SCHOOL OF BUSINESS,Returning Students [P]
811,MKT2401,SECTIONAL TEACHING A1,17,21,409,700,1017,SCHOOL OF BUSINESS,Returning Students [P]
812,MKT2401,SECTIONAL TEACHING A2,19,27,200,770,1640,SCHOOL OF BUSINESS,Returning Students [P]
813,MKT2401,SECTIONAL TEACHING A3,19,32,200,487,811,SCHOOL OF BUSINESS,Returning Students [P]
814,MKT2411,SECTIONAL TEACHING B1,33,31,1,1,611,SCHOOL OF BUSINESS,Returning Students [P]
815,MKT2411,SECTIONAL TEACHING B2,32,30,1,1,645,SCHOOL OF BUSINESS,Returning Students [P]
816,MKT2412,SECTIONAL TEACHING C1,27,27,1,1,700,SCHOOL OF BUSINESS,Returning Students [P]
817,MKT2412,SECTIONAL TEACHING C2,28,22,3,1,575,SCHOOL OF BUSINESS,Returning Students [P]
818,MKT2413,SECTIONAL TEACHING D1,31,21,1,1,613,SCHOOL OF BUSINESS,Returning Students [P]
819,MKT2413,SECTIONAL TEACHING D2,32,10,1,1,800,SCHOOL OF BUSINESS,Returning Students [P]
820,MKT2413,SECTIONAL TEACHING D3,32,4,100,1,500,SCHOOL OF BUSINESS,Returning Students [P]
821,MKT3402,SECTIONAL TEACHING E1,7,2,1,1,1,SCIENCE,Returning Students [P]
822,MKT3402,SECTIONAL TEACHING E1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
823,MKT3402,SECTIONAL TEACHING E1,17,20,300,600,1800,SCHOOL OF BUSINESS,Returning Students [P]
824,MKT3402,SECTIONAL TEACHING E2,7,0,0,0,0,SCIENCE,Returning Students [P]
825,MKT3402,SECTIONAL TEACHING E2,4,2,1,1,30,SCHOOL OF COMPUTING,Returning Students [P]
826,MKT3402,SECTIONAL TEACHING E2,18,24,320,556,1679,SCHOOL OF BUSINESS,Returning Students [P]
