,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
532,EU3212,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
533,EU3224,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
534,EU4227A,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
535,FNA1002X,LECTURE B2,1,20,1,4567,4567,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
536,FNA1002X,LECTURE B2,1,2,596,597,597,SCIENCE,New Students [P]
537,FNA1002X,LECTURE B2,31,17,1,1,640,SCHOOL OF COMPUTING,New Students [P]
538,FNA1002X,LECTURE B3,1,19,1,5000,5000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
539,FNA1002X,LECTURE B3,5,14,1,530,646,SCHOOL OF COMPUTING,New Students [P]
540,FNA1006,LECTURE C,21,3,100,1,847,SCHOOL OF BUSINESS,Returning Students [P]
541,FNA2002,LECTURE B,33,59,15,969,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
542,FNA2002,LECTURE B,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
543,FNA2004,LECTURE D1,1,7,150,2000,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
544,FNA2004,LECTURE D1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
545,FNA2004,LECTURE D2,11,26,1,1433,1857,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
546,FNA2004,LECTURE D2,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
547,FNA3101A,SECTIONAL TEACHING B2,7,11,420,920,1404,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
548,FNA3101B,SECTIONAL TEACHING B3,7,8,117,294,801,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
549,FNA3101B,SECTIONAL TEACHING B4,7,10,100,301,1000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
550,FNA3102A,SECTIONAL TEACHING C2,6,8,14,256,761,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
551,FNA3102B,SECTIONAL TEACHING C3,4,4,2,1,421,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
552,FNA3102B,SECTIONAL TEACHING C4,5,5,1,1,289,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
553,FNA3103,SECTIONAL TEACHING D3,1,3,812,1503,1503,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
554,FNA3116,SECTIONAL TEACHING G1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
555,FNA3118,SECTIONAL TEACHING H1,4,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
556,FNA3118,SECTIONAL TEACHING H2,25,2,1,1,300,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
557,FNA3119,SECTIONAL TEACHING I1,2,7,86,700,1306,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
558,FNA3120A,SECTIONAL TEACHING J1,4,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
559,FNA3121,SECTIONAL TEACHING K,29,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
560,FNA4111,SECTIONAL TEACHING M1,10,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
561,FST1101,LECTURE SL1,5,2,1,1,1,SCIENCE,New Students [P]
562,FST2102,LECTURE SL1,4,1,2,1,2,SCIENCE,Returning Students [P]
563,FST3101,LECTURE SL1,1,1,1,1,1,SCIENCE,Returning Students [P]
564,FST3102,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P]
565,FST3103,LECTURE SL1,3,1,1,1,1,SCIENCE,Returning Students [P]
566,FST3104,LECTURE SL1,1,1,1,1,1,SCIENCE,Returning Students [P]
567,FST3202,LECTURE SL1,5,6,6,10,3149,SCIENCE,Returning Students [P] and NUS Students [G]
568,GE1101E,LECTURE 1,7,9,150,599,1394,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
569,GE1101E,LECTURE 1,2,5,209,549,572,ARTS & SOCIAL SCIENCES,New Students [P]
570,GE2204,LECTURE 1,66,60,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
571,GE2204,LECTURE 1,2,2,448,1,448,ARTS & SOCIAL SCIENCES,New Students [P]
572,GE2215,LECTURE 1,21,26,1,200,740,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
573,GE2215,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
574,GE2219,LECTURE 1,95,109,1,91,2034,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
575,GE2219,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
576,GE2221,LECTURE 1,43,41,1,1,1406,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
577,GE2221,LECTURE 1,1,1,100,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
578,GE2226,LECTURE 1,47,14,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
579,GE2226,LECTURE 1,4,1,50,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
580,GE2227,LECTURE 1,48,8,2,1,925,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
581,GE2227,LECTURE 1,4,1,5,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
582,GE3204,LECTURE 1,54,5,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
583,GE3210,LECTURE 1,49,2,1,1,1269,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
584,GE3221,LECTURE 1,86,53,1,1,2092,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
585,GE3224,LECTURE 1,39,3,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
586,GE3235,LECTURE 1,80,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
587,GE4101A,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
588,GE4101B,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
589,GE4202,SEMINAR-STYLE MODULE CLASS 1,54,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
590,GE4204,SEMINAR-STYLE MODULE CLASS 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
591,GE4207,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
592,GEK1000,LECTURE 1,50,65,1,100,2092,ARTS & SOCIAL SCIENCES,NUS Students [G]
593,GEK1001,LECTURE 1,185,247,1,300,1500,ARTS & SOCIAL SCIENCES,NUS Students [G]
594,GEK1002,LECTURE 1,150,193,10,400,2000,ARTS & SOCIAL SCIENCES,NUS Students [G]
595,GEK1003,LECTURE 1,70,103,5,399,1198,ARTS & SOCIAL SCIENCES,NUS Students [G]
596,GEK1006,LECTURE 1,297,365,70,500,1989,ARTS & SOCIAL SCIENCES,NUS Students [G]
597,GEK1008,LECTURE 1,50,70,2,350,1391,ARTS & SOCIAL SCIENCES,NUS Students [G]
598,GEK1016,LECTURE 1,15,21,170,750,1021,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
599,GEK1025,LECTURE 1,55,89,1,724,1789,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
600,GEK1035,LECTURE 1,60,90,50,187,2160,ARTS & SOCIAL SCIENCES,NUS Students [G]
601,GEK1045,LECTURE 1,190,228,1,445,1721,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
602,GEK1046,LECTURE 1,100,138,20,400,1975,ARTS & SOCIAL SCIENCES,NUS Students [G]
603,GEK1047,SECTIONAL TEACHING A1,35,45,10,902,2046,SCHOOL OF BUSINESS,NUS Students [G]
604,GEK1047,SECTIONAL TEACHING A2,35,46,200,800,1500,SCHOOL OF BUSINESS,NUS Students [G]
605,GEK1050,LECTURE 1,30,52,121,500,1470,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
606,GEK1052,SECTIONAL TEACHING 1,30,40,3,800,1558,ARTS & SOCIAL SCIENCES,NUS Students [G]
607,GEK1500,PACKAGED LECTURE 1,150,212,1,500,2000,ENGINEERING,NUS Students [G]
608,GEK1501,PACKAGED LECTURE 1,50,78,1,200,978,ENGINEERING,NUS Students [G]
609,GEK1502,LECTURE SL1,150,178,1,50,1822,SCIENCE,Returning Students [P] and NUS Students [G]
610,GEK1505,LECTURE SL1,300,348,1,50,1388,SCIENCE,NUS Students [G]
611,GEK1507,LECTURE SL1,290,371,1,213,1826,SCIENCE,NUS Students [G]
612,GEK1509,LECTURE SL1,190,112,1,1,784,SCIENCE,NUS Students [G]
613,GEK1510,LECTURE SL1,140,217,1,379,1736,SCIENCE,NUS Students [G]
614,GEK1511,LECTURE 1,195,243,1,400,1737,SCHOOL OF COMPUTING,NUS Students [G]
615,GEK1517,LECTURE SL1,195,138,1,1,1984,SCIENCE,NUS Students [G]
616,GEK1519,LECTURE SL1,190,253,5,400,1743,SCIENCE,NUS Students [G]
617,GEK1520,LECTURE SL1,190,234,100,662,2109,SCIENCE,NUS Students [G]
618,GEK1527,LECTURE SL1,322,281,1,1,1050,SCIENCE,Returning Students [P] and NUS Students [G]
619,GEK1527,LECTURE SL2,322,219,1,1,1700,SCIENCE,NUS Students [G]
620,GEK1529,LECTURE SL1,180,210,1,300,1300,SCIENCE,NUS Students [G]
621,GEK1531,LECTURE SL1,250,317,1,795,2301,SCIENCE,NUS Students [G]
622,GEK1534,LECTURE 1,100,139,1,100,1876,YONG LOO LIN SCHOOL OF MEDICINE,NUS Students [G]
623,GEK1535,LECTURE SL1,200,213,1,5,1945,SCIENCE,NUS Students [G]
624,GEK1537,LECTURE 1,80,98,1,101,1550,YONG LOO LIN SCHOOL OF MEDICINE,NUS Students [G]
625,GEK1541,LECTURE 1,60,71,1,1183,2336,YONG LOO LIN SCHOOL OF MEDICINE,NUS Students [G]
626,GEK1541,LECTURE 2,60,76,200,1100,1850,YONG LOO LIN SCHOOL OF MEDICINE,NUS Students [G]
627,GEK1542,LECTURE SL1,400,512,1,702,2000,SCIENCE,NUS Students [G]
628,GEK1543,LECTURE SL1,200,197,1,1,2485,SCIENCE,NUS Students [G]
629,GEK2000,LECTURE 1,55,84,1,200,2678,ARTS & SOCIAL SCIENCES,NUS Students [G]
630,GEK2001,LECTURE 1,147,202,1,300,1898,ARTS & SOCIAL SCIENCES,NUS Students [G]
631,GEK2003,LECTURE 1,50,72,7,100,1000,ARTS & SOCIAL SCIENCES,NUS Students [G]
632,GEK2022,LECTURE 1,200,274,1,200,1452,ARTS & SOCIAL SCIENCES,NUS Students [G]
633,GEK2500,LECTURE SL1,220,122,1,1,1232,SCIENCE,NUS Students [G]
634,GEK2501,LECTURE 1,150,200,1,401,2288,YONG LOO LIN SCHOOL OF MEDICINE,NUS Students [G]
635,GEK2503,LECTURE SL1,90,69,1,1,2000,SCIENCE,NUS Students [G]
636,GEK2507,LECTURE SL1,280,375,1,558,2011,SCIENCE,NUS Students [G]
637,GEK3001,LECTURE 1,5,6,300,515,1200,ARTS & SOCIAL SCIENCES,NUS Students [G]
638,GEM1004,LECTURE 1,110,154,1,399,1634,ARTS & SOCIAL SCIENCES,NUS Students [G]
639,GEM1008,SECTIONAL TEACHING 1,20,32,10,150,1400,NON-FACULTY-BASED DEPARTMENTS,Returning Students [P] and NUS Students [G]
640,GEM1008,SECTIONAL TEACHING 2,20,29,100,400,1001,NON-FACULTY-BASED DEPARTMENTS,Returning Students [P] and NUS Students [G]
641,GEM1008,SECTIONAL TEACHING 3,20,32,10,212,992,NON-FACULTY-BASED DEPARTMENTS,Returning Students [P] and NUS Students [G]
642,GEM2000,PACKAGED LECTURE 1,22,25,150,351,1871,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
643,GEM2000,PACKAGED LECTURE 2,24,31,226,414,2000,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
644,GEM2000,PACKAGED LECTURE 3,22,39,10,305,1145,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
645,GEM2000,PACKAGED LECTURE 4,22,22,1,1,830,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
646,GEM2006,LECTURE 1,70,100,1,700,2033,ARTS & SOCIAL SCIENCES,NUS Students [G]
647,GEM2507,LECTURE SL1,110,99,1,1,1654,SCIENCE,NUS Students [G]
648,GEM2900,LECTURE SL1,400,474,1,100,1785,SCIENCE,NUS Students [G]
649,GEM2901,LECTURE SL1,400,425,1,2,2017,SCIENCE,NUS Students [G]
650,HR2002,SECTIONAL TEACHING E101,1,1,500,1,500,SCHOOL OF BUSINESS,Returning Students [P]
651,HR2002,SECTIONAL TEACHING E102,3,2,1001,1,1001,SCHOOL OF BUSINESS,Returning Students [P]
652,HR2002,SECTIONAL TEACHING E103,3,2,400,1,400,SCHOOL OF BUSINESS,Returning Students [P]
653,HR2002,SECTIONAL TEACHING E105,3,3,100,1,200,SCHOOL OF BUSINESS,Returning Students [P]
654,HR2002,SECTIONAL TEACHING E201,17,3,1,1,3001,SCHOOL OF BUSINESS,Returning Students [P]
655,HR2002,SECTIONAL TEACHING E202,23,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
656,HR2002,SECTIONAL TEACHING E203,25,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P]
657,HR2002,SECTIONAL TEACHING E204,37,3,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
658,HR2002,SECTIONAL TEACHING E205,37,1,1005,1,1005,SCHOOL OF BUSINESS,Returning Students [P]
659,HR2002,SECTIONAL TEACHING E301,17,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P]
660,HR2002,SECTIONAL TEACHING E302,38,13,1,1,3399,SCHOOL OF BUSINESS,Returning Students [P]
661,HR2002,SECTIONAL TEACHING E303,21,2,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
662,HR2002,SECTIONAL TEACHING E304,31,4,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
663,HR2002,SECTIONAL TEACHING E305,30,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
664,HR2002,SECTIONAL TEACHING E401,6,1,1500,1,1500,SCHOOL OF BUSINESS,Returning Students [P]
665,HR2002,SECTIONAL TEACHING E402,31,4,1,1,888,SCHOOL OF BUSINESS,Returning Students [P]
666,HR2002,SECTIONAL TEACHING E403,30,1,2195,1,2195,SCHOOL OF BUSINESS,Returning Students [P]
667,HR2002,SECTIONAL TEACHING E404,23,1,58,1,58,SCHOOL OF BUSINESS,Returning Students [P]
668,HR2002,SECTIONAL TEACHING E405,17,1,1002,1,1002,SCHOOL OF BUSINESS,Returning Students [P]
669,HY1101E,LECTURE 1,20,33,100,350,939,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
670,HY1101E,LECTURE 1,84,65,1,1,596,ARTS & SOCIAL SCIENCES,New Students [P]
671,HY2206,LECTURE 1,41,18,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
672,HY2206,LECTURE 1,2,2,20,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
673,HY2216,LECTURE 1,74,5,2,1,1711,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
674,HY2216,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
675,HY2229,LECTURE 1,21,24,150,502,1880,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
676,HY2237,LECTURE 1,21,12,1,1,790,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
677,HY2237,LECTURE 1,5,2,1,1,21,ARTS & SOCIAL SCIENCES,New Students [P]
678,HY2246,LECTURE 1,64,25,1,1,684,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
679,HY2246,LECTURE 1,2,1,220,1,220,ARTS & SOCIAL SCIENCES,New Students [P]
680,HY2248,LECTURE 1,9,8,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
681,HY2248,LECTURE 1,5,1,297,1,297,ARTS & SOCIAL SCIENCES,New Students [P]
682,HY2249,LECTURE 1,3,3,1600,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
683,HY3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
684,HY3207,LECTURE 1,7,7,33,1,874,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
685,HY3227,LECTURE 1,4,6,102,817,1080,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
686,HY3227,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
687,HY3228,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
688,HY3228,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
689,HY3241,LECTURE 1,24,4,1,1,3,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
690,HY3241,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
691,HY3245,LECTURE 1,21,2,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
692,HY3245,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
693,HY4101,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
694,HY4214,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
695,ID1103,DESIGN TUTORIAL 1,25,23,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
696,ID1111,DESIGN TUTORIAL 1,35,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
697,ID1321,PACKAGED LECTURE 1,25,25,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
698,ID2103,DESIGN TUTORIAL 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
699,ID2122,PACKAGED LECTURE 1,2,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
700,ID2321,PACKAGED LECTURE 1,2,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
701,ID3121,DESIGN TUTORIAL 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
702,ID3122,PACKAGED LECTURE 1,8,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
703,ID4103,DESIGN TUTORIAL 1,23,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
704,ID4121,DESIGN TUTORIAL 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
705,IE2110,LECTURE 1,108,3,1,1,100,ENGINEERING,Returning Students [P] and NUS Students [G]
706,IE3100,LECTURE 1,14,4,1,1,10,ENGINEERING,Returning Students [P]
707,IE3101,LECTURE 1,14,3,1,1,1,ENGINEERING,Returning Students [P]
708,IE3110,LECTURE 1,10,1,1,1,1,ENGINEERING,Returning Students [P]
709,IE3120,LECTURE 1,24,1,1,1,1,ENGINEERING,Returning Students [P]
710,IE4100R,LECTURE 1,9,4,1,1,500,ENGINEERING,Returning Students [P]
711,IE4210,LECTURE 1,18,1,50,1,50,ENGINEERING,Returning Students [P]
712,IE4240,LECTURE 1,30,0,0,0,0,ENGINEERING,Returning Students [P]
713,IE5301,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
714,IT1001,LECTURE 1,118,157,108,819,2353,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
715,IT1001,LECTURE 1,40,25,1,1,597,SCIENCE,New Students [P]
716,IT1002,LECTURE 1,68,41,1,1,1559,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
717,IT1002,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
718,IT1002,LECTURE 1,93,7,1,1,86,SCIENCE,New Students [P]
719,IT1003,LECTURE 1,240,147,1,1,1391,SCHOOL OF COMPUTING,NUS Students [G]
720,IT1004,LECTURE 1,240,273,1,50,2000,SCHOOL OF COMPUTING,NUS Students [G]
721,IT1801,LECTURE 1,240,42,1,1,1209,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
722,IT2002,LECTURE 1,59,2,200,1,1700,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
723,IT2002,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
724,IT2002,LECTURE 1,10,0,0,0,0,SCIENCE,New Students [P]
725,JS1101E,LECTURE 1,2,4,150,1703,2600,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
726,JS2213,LECTURE 1,39,42,1,10,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
727,JS2213,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
728,JS2216,LECTURE 1,58,50,1,1,2315,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
729,JS2216,LECTURE 1,15,5,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
730,JS2228,LECTURE 1,79,84,1,1,1134,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
731,JS2228,LECTURE 1,13,5,1,1,225,ARTS & SOCIAL SCIENCES,New Students [P]
732,JS3210,SEMINAR-STYLE MODULE CLASS 1,9,2,316,1,800,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
733,JS3210,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
734,JS3214,SEMINAR-STYLE MODULE CLASS 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
735,JS3214,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
736,JS3227,SEMINAR-STYLE MODULE CLASS 1,11,2,2,1,440,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
737,JS3227,SEMINAR-STYLE MODULE CLASS 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
738,JS4207,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
739,JS4216,SEMINAR-STYLE MODULE CLASS 1,7,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
740,JS4221,SEMINAR-STYLE MODULE CLASS 1,5,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
741,JS4225,SEMINAR-STYLE MODULE CLASS 1,8,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
742,LAB1201,LECTURE 1,114,158,1,300,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
743,LAB1201,LECTURE 1,43,13,1,1,498,ARTS & SOCIAL SCIENCES,New Students [P]
744,LAB2201,LECTURE 1,42,37,1,1,651,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
745,LAB2201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
746,LAB3201,LECTURE 1,13,14,1,5,1001,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
747,LAB3201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
748,LAB3202,LECTURE 1,12,6,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
749,LAB3202,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
750,LAB4201,LECTURE 1,9,2,1,1,453,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
751,LAB4201,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
752,LAC1201,LECTURE 1,11,15,302,450,1159,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
753,LAC1201,LECTURE 1,19,4,1,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
754,LAC1201,LECTURE 2,9,14,50,421,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
755,LAC1201,LECTURE 2,18,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
756,LAC1201,LECTURE 3,8,14,229,501,950,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
757,LAC1201,LECTURE 3,17,3,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
758,LAC1201,LECTURE 4,6,12,100,946,1303,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
759,LAC1201,LECTURE 4,18,2,3,1,8,ARTS & SOCIAL SCIENCES,New Students [P]
760,LAC1201,LECTURE 5,10,19,1,440,1454,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
761,LAC1201,LECTURE 5,19,2,1,1,2,ARTS & SOCIAL SCIENCES,New Students [P]
762,LAC2201,LECTURE 1,19,21,13,150,1700,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
763,LAC2201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
764,LAC2201,LECTURE 2,22,21,1,1,1296,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
765,LAC2201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
766,LAC2201,LECTURE 3,25,18,1,1,1351,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
767,LAC2201,LECTURE 3,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
768,LAC2202,LECTURE 1,25,4,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
769,LAC2202,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
770,LAC3201,LECTURE 1,24,12,1,1,700,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
771,LAC3201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
772,LAC3201,LECTURE 2,22,12,5,1,1550,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
773,LAC3201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
774,LAC3202,LECTURE 1,14,9,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
775,LAC3202,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
776,LAF1201,LECTURE 1,7,12,300,838,1309,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
777,LAF1201,LECTURE 1,2,2,335,1,554,ARTS & SOCIAL SCIENCES,New Students [P]
778,LAF1201,LECTURE 2,6,10,200,999,1399,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
