,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
522,LAM2201,LECTURE 1,29,2,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
523,LAM3201,LECTURE 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
524,LAT1201,LECTURE 1,44,32,1,1,1049,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
525,LAT2201,LECTURE 1,31,2,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
526,LAT3201,LECTURE 1,38,2,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
527,LAT3202,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
528,LAT4201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
529,LAV1201,LECTURE 1,12,7,1,1,300,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
530,LAV2201,LECTURE 1,12,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
531,LAV3201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
532,LAV3202,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
533,LL4023,SEMINAR-STYLE MODULE CLASS 1,4,0,0,0,0,LAW,NUS Students [P]
534,LL4031,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,LAW,NUS Students [P]
535,LSM1201,LECTURE SL1,1,5,704,2451,2451,SCIENCE,NUS Students [P]
536,LSM1301,LECTURE SL1,3,6,600,750,1906,SCIENCE,"NUS Students [P, G]"
537,LSM1301,LECTURE SL2,129,78,1,1,1868,SCIENCE,"NUS Students [P, G]"
538,LSM1302,LECTURE SL1,1,2,1700,1701,1701,SCIENCE,NUS Students [P]
539,LSM1302,LECTURE SL2,14,12,1,1,1001,SCIENCE,NUS Students [P]
540,LSM1304,LECTURE SL1,35,19,1,1,2108,SCIENCE,"NUS Students [P, G]"
541,LSM1401,LECTURE SL1,141,0,0,0,0,SCIENCE,NUS Students [P]
542,LSM2201,LECTURE SL1,100,2,2,1,1827,SCIENCE,NUS Students [P]
543,LSM3211,LECTURE SL1,47,0,0,0,0,SCIENCE,NUS Students [P]
544,LSM3223,LECTURE SL1,2,9,102,2675,4000,SCIENCE,NUS Students [P]
545,LSM3231,LECTURE SL1,19,2,200,1,800,SCIENCE,NUS Students [P]
546,LSM3232,LECTURE SL1,4,2,3,1,400,SCIENCE,NUS Students [P]
547,LSM3233,LECTURE SL1,35,2,1,1,5,SCIENCE,NUS Students [P]
548,LSM3244,LECTURE SL1,27,0,0,0,0,SCIENCE,NUS Students [P]
549,LSM3251,LECTURE SL1,1,1,1,1,1,SCIENCE,NUS Students [P]
550,LSM3252,LECTURE SL1,31,0,0,0,0,SCIENCE,NUS Students [P]
551,LSM3253,LECTURE SL1,1,2,150,2624,2624,SCIENCE,NUS Students [P]
552,LSM3261,LECTURE SL1,25,0,0,0,0,SCIENCE,NUS Students [P]
553,LSM3401B,LECTURE SL1,2,0,0,0,0,SCIENCE,NUS Students [P]
554,LSM4213,LECTURE SL1,73,0,0,0,0,SCIENCE,NUS Students [P]
555,LSM4222,LECTURE SL1,18,4,5,1,2400,SCIENCE,NUS Students [P]
556,LSM4232,LECTURE SL1,62,0,0,0,0,SCIENCE,NUS Students [P]
557,LSM4241,LECTURE SL1,27,0,0,0,0,SCIENCE,NUS Students [P]
558,LSM4242,LECTURE SL1,10,1,1,1,1,SCIENCE,NUS Students [P]
559,LSM4251,LECTURE SL1,9,0,0,0,0,SCIENCE,NUS Students [P]
560,LSM4252,LECTURE SL1,40,0,0,0,0,SCIENCE,NUS Students [P]
561,MA1100,LECTURE SL1,118,50,1,1,1790,SCIENCE,"NUS Students [P, G]"
562,MA1101R,LECTURE SL1,40,22,1,1,1123,SCIENCE,"NUS Students [P, G]"
563,MA1101R,LECTURE SL2,59,44,1,1,597,SCIENCE,"NUS Students [P, G]"
564,MA1102R,LECTURE SL1,1,4,1,1002,1002,SCIENCE,"NUS Students [P, G]"
565,MA1102R,LECTURE SL2,42,41,1,1,1175,SCIENCE,"NUS Students [P, G]"
566,MA1104,LECTURE SL1,53,2,50,1,111,SCIENCE,"NUS Students [P, G]"
567,MA1301,LECTURE SL1,155,7,1,1,220,SCIENCE,"NUS Students [P, G]"
568,MA1311,LECTURE SL1,93,1,100,1,100,SCIENCE,"NUS Students [P, G]"
569,MA1505,LECTURE SL1,115,44,1,1,1501,SCIENCE,"NUS Students [P, G]"
570,MA1506,LECTURE SL1,60,6,1,1,100,SCIENCE,"NUS Students [P, G]"
571,MA2101,LECTURE SL1,18,4,1,1,101,SCIENCE,"NUS Students [P, G]"
572,MA2108,LECTURE SL1,43,3,1,1,398,SCIENCE,"NUS Students [P, G]"
573,MA2213,LECTURE SL1,28,3,1,1,11,SCIENCE,"NUS Students [P, G]"
574,MA2215,LECTURE SL1,129,2,1,1,1,SCIENCE,"NUS Students [P, G]"
575,MA2216,LECTURE SL1,35,5,1,1,1000,SCIENCE,"NUS Students [P, G]"
576,MA2222,LECTURE SL1,121,5,1,1,279,SCIENCE,"NUS Students [P, G]"
577,MA2311,LECTURE SL1,30,0,0,0,0,SCIENCE,"NUS Students [P, G]"
578,MA3110,LECTURE SL1,65,1,1,1,1,SCIENCE,"NUS Students [P, G]"
579,MA3111,LECTURE SL1,90,2,1,1,6,SCIENCE,"NUS Students [P, G]"
580,MA3205,LECTURE SL1,21,5,1,1,100,SCIENCE,"NUS Students [P, G]"
581,MA3209,LECTURE SL1,34,3,1,1,1,SCIENCE,"NUS Students [P, G]"
582,MA3218,LECTURE SL1,25,1,1,1,1,SCIENCE,"NUS Students [P, G]"
583,MA3220,LECTURE SL1,33,3,1,1,300,SCIENCE,"NUS Students [P, G]"
584,MA3236,LECTURE SL1,122,1,1,1,1,SCIENCE,"NUS Students [P, G]"
585,MA3248,LECTURE SL1,17,3,1,1,250,SCIENCE,"NUS Students [P, G]"
586,MA3249,LECTURE SL1,37,5,1,1,100,SCIENCE,"NUS Students [P, G]"
587,MA4203,LECTURE SL1,35,0,0,0,0,SCIENCE,"NUS Students [P, G]"
588,MA4229,LECTURE SL1,35,1,1,1,1,SCIENCE,"NUS Students [P, G]"
589,MA4230,LECTURE SL1,25,0,0,0,0,SCIENCE,"NUS Students [P, G]"
590,MA4247,LECTURE SL1,21,0,0,0,0,SCIENCE,"NUS Students [P, G]"
591,MA4252,LECTURE SL1,20,0,0,0,0,SCIENCE,"NUS Students [P, G]"
592,MA4257,LECTURE SL1,39,2,1,1,40,SCIENCE,"NUS Students [P, G]"
593,MA4260,LECTURE SL1,48,1,1,1,1,SCIENCE,"NUS Students [P, G]"
594,MA4261,LECTURE SL1,40,0,0,0,0,SCIENCE,"NUS Students [P, G]"
595,MA4262,LECTURE SL1,33,2,1,1,1000,SCIENCE,"NUS Students [P, G]"
596,MA5203,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
597,MA5205,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
598,MA5209,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
599,MA5219,LECTURE SL1,9,1,1,1,1,SCIENCE,NUS Students [P]
600,MA5233,LECTURE SL1,10,0,0,0,0,SCIENCE,NUS Students [P]
601,MA5243,LECTURE SL1,9,0,0,0,0,SCIENCE,NUS Students [P]
602,MA5248,LECTURE SL1,9,0,0,0,0,SCIENCE,NUS Students [P]
603,ME2103,LECTURE 1,65,5,1,1,200,ENGINEERING,"NUS Students [P, G]"
604,ME2113,LECTURE 1,61,2,1,1,10,ENGINEERING,"NUS Students [P, G]"
605,ME2121,LECTURE 1,19,6,1,1,100,ENGINEERING,NUS Students [P]
606,ME2121E,LECTURE 1,164,38,1,1,100,ENGINEERING,NUS Students [P]
607,ME2134,LECTURE 1,31,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
608,ME2143,LECTURE 1,49,0,0,0,0,ENGINEERING,NUS Students [P]
609,ME2151,LECTURE 1,58,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
610,ME2151E,LECTURE 1,268,8,1,1,201,ENGINEERING,NUS Students [P]
611,ME3101,LECTURE 1,46,0,0,0,0,ENGINEERING,NUS Students [P]
612,ME3112,LECTURE 1,45,0,0,0,0,ENGINEERING,NUS Students [P]
613,ME3122,LECTURE 1,55,2,1,1,1000,ENGINEERING,NUS Students [P]
614,ME3162,LECTURE 1,27,0,0,0,0,ENGINEERING,NUS Students [P]
615,ME3211,LECTURE 1,67,2,1,1,1,ENGINEERING,NUS Students [P]
616,ME3242,LECTURE 1,201,0,0,0,0,ENGINEERING,NUS Students [P]
617,ME3261,LECTURE 1,43,1,1,1,1,ENGINEERING,NUS Students [P]
618,ME3263,LECTURE 1,124,0,0,0,0,ENGINEERING,NUS Students [P]
619,ME4101A,LECTURE 1,86,2,1,1,1,ENGINEERING,NUS Students [P]
620,ME4211,LECTURE 1,37,1,1,1,1,ENGINEERING,NUS Students [P]
621,ME4223,LECTURE 1,34,0,0,0,0,ENGINEERING,NUS Students [P]
622,ME4226,LECTURE 1,51,0,0,0,0,ENGINEERING,NUS Students [P]
623,ME4233,LECTURE 1,25,0,0,0,0,ENGINEERING,NUS Students [P]
624,ME4234,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
625,ME4245,LECTURE 1,76,0,0,0,0,ENGINEERING,NUS Students [P]
626,ME4251,LECTURE 1,49,0,0,0,0,ENGINEERING,NUS Students [P]
627,ME4254,LECTURE 1,8,2,1,1,1200,ENGINEERING,NUS Students [P]
628,ME4283,LECTURE 1,53,0,0,0,0,ENGINEERING,NUS Students [P]
629,ME4293,LECTURE 1,28,0,0,0,0,ENGINEERING,NUS Students [P]
630,MKT1003,LECTURE C1,23,39,100,700,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
631,MKT1003,LECTURE C2,34,47,150,500,1363,SCHOOL OF BUSINESS,"NUS Students [P, G]"
632,MKT1003,LECTURE C3,35,60,1,401,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
633,MKT2413,SECTIONAL TEACHING D2,15,8,1,1,300,SCHOOL OF BUSINESS,"NUS Students [P, G]"
634,MKT2413,SECTIONAL TEACHING D3,26,2,100,1,100,SCHOOL OF BUSINESS,"NUS Students [P, G]"
635,MKT3402,SECTIONAL TEACHING E2,1,4,500,901,901,SCHOOL OF BUSINESS,"NUS Students [P, G]"
636,MKT4412,SECTIONAL TEACHING K1,15,2,50,1,105,SCHOOL OF BUSINESS,NUS Students [P]
637,ML4103,LECTURE SL1,7,0,0,0,0,SCIENCE,NUS Students [P]
638,ML4111,LECTURE SL1,6,0,0,0,0,SCIENCE,NUS Students [P]
639,ML4223,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
640,ML4233,LECTURE SL1,7,0,0,0,0,SCIENCE,NUS Students [P]
641,MLE1101,LECTURE 1,5,1,2676,1,2676,ENGINEERING,NUS Students [P]
642,MLE1101,LECTURE 2,45,0,0,0,0,ENGINEERING,NUS Students [P]
643,MLE2101,LECTURE 1,25,0,0,0,0,ENGINEERING,NUS Students [P]
644,MLE2102,LECTURE 1,3,1,1,1,1,ENGINEERING,NUS Students [P]
645,MLE2106,LECTURE 1,28,1,1,1,1,ENGINEERING,NUS Students [P]
646,MLE2107,LECTURE 1,30,1,1,1,1,ENGINEERING,NUS Students [P]
647,MLE3104,LECTURE 1,29,1,1,1,1,ENGINEERING,NUS Students [P]
648,MNO1001,LECTURE A1,59,91,1,399,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
649,MNO1001,LECTURE A2,72,115,1,400,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
650,MNO1001,LECTURE A3,13,24,70,747,3000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
651,MNO3303,SECTIONAL TEACHING D1,2,5,50,351,562,SCHOOL OF BUSINESS,"NUS Students [P, G]"
652,MNO3313A,SECTIONAL TEACHING E1,18,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
653,MNO3313F,SECTIONAL TEACHING G1,19,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
654,MNO4312,SECTIONAL TEACHING H1,23,2,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
655,MNO4313C,SECTIONAL TEACHING J1,4,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
656,MNO4313E,SECTIONAL TEACHING K1,3,1,300,1,300,SCHOOL OF BUSINESS,NUS Students [P]
657,MNO4313E,SECTIONAL TEACHING K2,13,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
658,MS1101E,LECTURE 1,1,6,1,1000,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
659,MS3209,LECTURE 1,55,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
660,MS3210,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
661,MS3211,LECTURE 1,23,1,10,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P]
662,MS4880A,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
663,MS4880C,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
664,MUA1105,SECTIONAL TEACHING 1,10,2,100,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
665,MUA1105,SECTIONAL TEACHING 2,7,1,10,1,10,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
666,MUA2111,SECTIONAL TEACHING 1,5,2,300,1,350,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
667,MUA2113,SECTIONAL TEACHING 1,5,2,300,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
668,MUA2207,SECTIONAL TEACHING 1,6,6,1,1,600,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
669,MUA3105,SECTIONAL TEACHING 2,6,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
670,MUA3111,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
671,MUA3113,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
672,MUA3205,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
673,MUA3209,SECTIONAL TEACHING 1,14,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
674,MUA3210,SECTIONAL TEACHING 1,15,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
675,MUA3212,LECTURE 1,9,2,500,1,2000,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
676,MUA3214,SECTIONAL TEACHING 1,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
677,MUA4113,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
678,MUA4203,SECTIONAL TEACHING 1,13,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
679,MUH2115,LECTURE 1,15,3,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
680,MUH2115,LECTURE 2,7,7,1,1,400,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
681,MUH3115,SECTIONAL TEACHING 1,5,1,2,1,2,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
682,MUH4115,SECTIONAL TEACHING 1,2,2,1,1,600,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
683,MUH4115,SECTIONAL TEACHING 2,7,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
684,MUL2101,SECTIONAL TEACHING 1,2,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
685,MUL2101,SECTIONAL TEACHING 3,5,4,1,1,550,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
686,MUL3201,SECTIONAL TEACHING 1,6,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
687,MUL3201,SECTIONAL TEACHING 2,1,1,2000,1,2000,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
688,MUL3201,SECTIONAL TEACHING 3,9,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
689,MUT2119,SECTIONAL TEACHING 1,5,5,1,1,400,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
690,MUT2119,SECTIONAL TEACHING 2,5,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
691,MUT2119,SECTIONAL TEACHING 3,3,2,300,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
692,MUT2125,SECTIONAL TEACHING 1,5,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
693,MUT2125,SECTIONAL TEACHING 2,1,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
694,MUT2125,SECTIONAL TEACHING 3,5,3,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
695,MUT3111,SECTIONAL TEACHING 1,4,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
696,MUT3111,SECTIONAL TEACHING 2,11,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
697,MUT4201,SECTIONAL TEACHING 1,12,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,NUS Students [P]
698,NM1101E,LECTURE 1,15,27,1,498,1001,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
699,NM2101,LECTURE 1,7,11,264,433,1002,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
700,NM2201,LECTURE 1,25,25,1,1,1500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
701,NM2208,LECTURE 1,6,10,100,997,1830,ARTS & SOCIAL SCIENCES,NUS Students [P]
702,NM2210,LECTURE 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
703,NM2216,LECTURE 1,14,19,2,100,1056,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
704,NM2217,LECTURE 1,10,2,3,1,340,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
705,NM2219,LECTURE 1,8,16,20,501,2840,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
706,NM2220,LECTURE 1,3,11,220,866,1059,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
707,NM3215,LECTURE 1,1,6,1,1055,1055,ARTS & SOCIAL SCIENCES,NUS Students [P]
708,NM3217,LECTURE 1,50,1,357,1,357,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
709,NM3220,LECTURE 1,16,1,10,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P]
710,NM3223,LECTURE 1,6,2,400,1,1800,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
711,NM4101,SECTIONAL TEACHING 1,1,3,200,380,380,ARTS & SOCIAL SCIENCES,NUS Students [P]
712,NM4880C,SECTIONAL TEACHING 1,14,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
713,NM5206,SECTIONAL TEACHING 1,22,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
714,NM5207,SECTIONAL TEACHING 1,18,2,10,1,613,ARTS & SOCIAL SCIENCES,NUS Students [P]
715,NM5208,SECTIONAL TEACHING 1,48,3,1,1,300,ARTS & SOCIAL SCIENCES,NUS Students [P]
716,PC1141,LECTURE SL1,93,3,1,1,512,SCIENCE,"NUS Students [P, G]"
717,PC1142,LECTURE SL1,136,4,1,1,100,SCIENCE,"NUS Students [P, G]"
718,PC1221,LECTURE SL1,68,3,1,1,300,SCIENCE,"NUS Students [P, G]"
719,PC1222,LECTURE SL1,25,2,1,1,3,SCIENCE,"NUS Students [P, G]"
720,PC1322,LECTURE SL1,5,12,100,1540,2000,SCIENCE,"NUS Students [P, G]"
721,PC1323,LECTURE SL1,2,6,524,1012,1941,SCIENCE,"NUS Students [P, G]"
722,PC1327,LECTURE SL1,1,3,574,1383,1383,SCIENCE,"NUS Students [P, G]"
723,PC1431,LECTURE 1,3,5,50,501,746,SCIENCE,"NUS Students [P, G]"
724,PC1431,LECTURE 2,95,22,1,1,500,SCIENCE,"NUS Students [P, G]"
725,PC1431,LECTURE 3,16,2,1,1,201,SCIENCE,"NUS Students [P, G]"
726,PC1432,LECTURE 1,107,8,1,1,1544,SCIENCE,"NUS Students [P, G]"
727,PC2130,LECTURE SL1,20,3,1,1,500,SCIENCE,"NUS Students [P, G]"
728,PC2131,LECTURE SL1,34,2,1,1,102,SCIENCE,"NUS Students [P, G]"
729,PC2193,LECTURE SL1,44,1,500,1,500,SCIENCE,"NUS Students [P, G]"
730,PC2231,LECTURE SL1,77,2,1,1,100,SCIENCE,"NUS Students [P, G]"
731,PC2267,LECTURE SL1,114,0,0,0,0,SCIENCE,"NUS Students [P, G]"
732,PC3193,LECTURE SL1,55,0,0,0,0,SCIENCE,"NUS Students [P, G]"
733,PC3231,LECTURE SL1,40,0,0,0,0,SCIENCE,"NUS Students [P, G]"
734,PC3233,LECTURE SL1,34,2,1,1,1,SCIENCE,"NUS Students [P, G]"
735,PC3235,LECTURE SL1,25,1,1,1,1,SCIENCE,"NUS Students [P, G]"
736,PC3242,LECTURE SL1,22,0,0,0,0,SCIENCE,"NUS Students [P, G]"
737,PC3274,LECTURE SL1,5,3,105,1,277,SCIENCE,"NUS Students [P, G]"
738,PC4130,LECTURE SL1,17,0,0,0,0,SCIENCE,"NUS Students [P, G]"
739,PC4241,LECTURE SL1,39,0,0,0,0,SCIENCE,"NUS Students [P, G]"
740,PC4244,LECTURE SL1,38,0,0,0,0,SCIENCE,"NUS Students [P, G]"
741,PC4246,LECTURE SL1,39,0,0,0,0,SCIENCE,"NUS Students [P, G]"
742,PC4248,LECTURE SL1,44,1,1,1,1,SCIENCE,"NUS Students [P, G]"
743,PC4250,LECTURE SL1,31,1,20,1,20,SCIENCE,"NUS Students [P, G]"
744,PC4259,LECTURE SL1,41,0,0,0,0,SCIENCE,"NUS Students [P, G]"
745,PC4267,LECTURE SL1,44,1,1,1,1,SCIENCE,"NUS Students [P, G]"
746,PF1101,LECTURE 1,36,1,49,1,49,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
747,PF1102,LECTURE 1,2,2,80,1,700,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
748,PF1102,LECTURE 2,51,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
749,PF2101,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
750,PF2102,LECTURE 1,20,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
751,PF2301,LECTURE 1,16,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
752,PF3101,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
753,PH1101E,LECTURE 1,3,7,10,1000,1500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
754,PH2201,LECTURE 1,8,11,98,399,818,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
755,PH2212,LECTURE 1,4,4,1,1,800,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
756,PH3209,LECTURE 1,5,2,1,1,40,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
757,PH3212,LECTURE 1,5,4,1,1,200,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
758,PH3214,LECTURE 1,16,2,1,1,300,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
759,PH4203,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
760,PH4205,SEMINAR-STYLE MODULE CLASS 1,7,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
761,PH4211,SEMINAR-STYLE MODULE CLASS 1,6,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
762,PL2132,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
763,PL3232,LECTURE 1,2,6,483,652,716,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
764,PL3233,LECTURE 1,16,9,1,1,300,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
765,PL3234,LECTURE 1,7,10,2,207,773,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
766,PL3235,LECTURE 1,4,10,21,441,623,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
767,PL3236,LECTURE 1,1,3,1,627,627,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
768,PL3237,LECTURE 1,8,10,5,17,1272,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
769,PL3242,LECTURE 1,15,18,1,127,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
770,PL3244,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
771,PL3248,LECTURE 1,36,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
772,PL3252,LECTURE 1,45,2,200,1,489,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
773,PL3254,LECTURE 1,2,2,40,1,352,ARTS & SOCIAL SCIENCES,NUS Students [P]
774,PL3281C,LECTURE 1,15,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
775,PL4202,SEMINAR-STYLE MODULE CLASS 1,12,1,1100,1,1100,ARTS & SOCIAL SCIENCES,NUS Students [P]
776,PL4206,SEMINAR-STYLE MODULE CLASS 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
777,PL4221,SEMINAR-STYLE MODULE CLASS 1,9,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
778,PL5221,SEMINAR-STYLE MODULE CLASS 1,18,3,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
779,PL5223,SEMINAR-STYLE MODULE CLASS 1,11,2,1,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P]
780,PR1301,LECTURE SL1,1,5,200,1073,1073,SCIENCE,"NUS Students [P, G]"
781,PR4202,LECTURE SL1,70,0,0,0,0,SCIENCE,NUS Students [P]
782,PR4203,LECTURE SL1,37,0,0,0,0,SCIENCE,NUS Students [P]
783,PR4205,LECTURE SL1,21,0,0,0,0,SCIENCE,NUS Students [P]
784,PR4207,LECTURE SL1,36,0,0,0,0,SCIENCE,NUS Students [P]
785,PS1101E,LECTURE 1,2,4,100,598,780,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
786,PS2102,LECTURE 1,39,5,1,1,150,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
787,PS2231,LECTURE 1,9,6,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
788,PS2232,LECTURE 1,8,8,1,1,1725,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
789,PS2235,LECTURE 1,11,6,2,1,1052,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
