,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
533,GEK1527,LECTURE SL2,103,138,1,200,1222,SCIENCE,NUS Students [G]
534,GEK1543,LECTURE SL1,3,12,200,1208,2000,SCIENCE,NUS Students [G]
535,GEK2500,LECTURE SL1,98,60,1,1,795,SCIENCE,NUS Students [G]
536,GEK2503,LECTURE SL1,21,36,40,400,903,SCIENCE,NUS Students [G]
537,GEM2507,LECTURE SL1,11,19,50,400,897,SCIENCE,NUS Students [G]
538,HR2002,SECTIONAL TEACHING E101,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
539,HR2002,SECTIONAL TEACHING E102,3,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
540,HR2002,SECTIONAL TEACHING E103,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
541,HR2002,SECTIONAL TEACHING E105,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
542,HR2002,SECTIONAL TEACHING E201,18,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
543,HR2002,SECTIONAL TEACHING E202,22,2,161,1,2581,SCHOOL OF BUSINESS,Returning Students [P]
544,HR2002,SECTIONAL TEACHING E203,24,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
545,HR2002,SECTIONAL TEACHING E204,34,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
546,HR2002,SECTIONAL TEACHING E205,36,2,1,1,50,SCHOOL OF BUSINESS,Returning Students [P]
547,HR2002,SECTIONAL TEACHING E301,16,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
548,HR2002,SECTIONAL TEACHING E302,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
549,HR2002,SECTIONAL TEACHING E303,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
550,HR2002,SECTIONAL TEACHING E304,27,3,1,1,3000,SCHOOL OF BUSINESS,Returning Students [P]
551,HR2002,SECTIONAL TEACHING E305,30,3,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
552,HR2002,SECTIONAL TEACHING E401,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
553,HR2002,SECTIONAL TEACHING E402,28,2,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
554,HR2002,SECTIONAL TEACHING E403,30,6,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
555,HR2002,SECTIONAL TEACHING E404,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
556,HR2002,SECTIONAL TEACHING E405,17,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
557,HY1101E,LECTURE 1,31,39,2,280,501,ARTS & SOCIAL SCIENCES,New Students [P]
558,HY2206,LECTURE 1,23,24,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
559,HY2206,LECTURE 1,1,1,400,1,400,ARTS & SOCIAL SCIENCES,New Students [P]
560,HY2216,LECTURE 1,72,18,1,1,900,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
561,HY2216,LECTURE 1,4,3,88,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
562,HY2229,LECTURE 1,1,5,1,1209,1209,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
563,HY2237,LECTURE 1,11,11,100,1,609,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
564,HY2237,LECTURE 1,3,3,3,1,151,ARTS & SOCIAL SCIENCES,New Students [P]
565,HY2246,LECTURE 1,42,30,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
566,HY2246,LECTURE 1,2,3,11,198,360,ARTS & SOCIAL SCIENCES,New Students [P]
567,HY2248,LECTURE 1,1,3,348,450,450,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
568,HY2248,LECTURE 1,4,2,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
569,HY3204,LECTURE 1,10,2,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
570,HY3207,LECTURE 1,1,2,200,250,250,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
571,HY3227,LECTURE 1,1,3,170,1000,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
572,HY3227,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
573,HY3228,LECTURE 1,23,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
574,HY3228,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
575,HY3241,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
576,HY3241,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
577,HY3245,LECTURE 1,20,2,1,1,400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
578,HY3245,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
579,HY4101,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
580,HY4214,LECTURE 1,11,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
581,ID1103,DESIGN TUTORIAL 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
582,ID1111,DESIGN TUTORIAL 1,35,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
583,ID2103,DESIGN TUTORIAL 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
584,ID2321,PACKAGED LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
585,ID3121,DESIGN TUTORIAL 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
586,ID3122,PACKAGED LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
587,ID4103,DESIGN TUTORIAL 1,23,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
588,ID4121,DESIGN TUTORIAL 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
589,IE2110,LECTURE 1,105,2,100,1,500,ENGINEERING,Returning Students [P] and NUS Students [G]
590,IE3100,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
591,IE3101,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
592,IE3110,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students [P]
593,IE3120,LECTURE 1,23,1,1,1,1,ENGINEERING,Returning Students [P]
594,IE4100R,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
595,IE4210,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students [P]
596,IE4240,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students [P]
597,IE5121,LECTURE 1,2,1,1745,1,1745,ENGINEERING,Returning Students [P]
598,IE5301,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
599,IT1001,LECTURE 1,17,16,1,1,597,SCIENCE,New Students [P]
600,IT1002,LECTURE 1,28,19,1,1,666,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
601,IT1002,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
602,IT1002,LECTURE 1,86,9,1,1,500,SCIENCE,New Students [P]
603,IT1003,LECTURE 1,93,88,1,1,1028,SCHOOL OF COMPUTING,NUS Students [G]
604,IT1801,LECTURE 1,198,45,1,1,725,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
605,IT2002,LECTURE 1,57,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
606,IT2002,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
607,IT2002,LECTURE 1,10,0,0,0,0,SCIENCE,New Students [P]
608,JS1101E,LECTURE 1,1,9,12,2000,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
609,JS2213,LECTURE 1,1,1,1021,1,1021,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
610,JS2213,LECTURE 1,18,5,1,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
611,JS2216,LECTURE 1,11,23,100,493,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
612,JS2216,LECTURE 1,11,5,3,1,595,ARTS & SOCIAL SCIENCES,New Students [P]
613,JS2228,LECTURE 1,3,13,10,1500,2354,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
614,JS2228,LECTURE 1,9,4,1,1,395,ARTS & SOCIAL SCIENCES,New Students [P]
615,JS3210,SEMINAR-STYLE MODULE CLASS 1,7,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
616,JS3210,SEMINAR-STYLE MODULE CLASS 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
617,JS3214,SEMINAR-STYLE MODULE CLASS 1,4,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
618,JS3214,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
619,JS3227,SEMINAR-STYLE MODULE CLASS 1,9,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
620,JS3227,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
621,JS4207,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
622,JS4216,SEMINAR-STYLE MODULE CLASS 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
623,JS4221,SEMINAR-STYLE MODULE CLASS 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
624,JS4225,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
625,LAB1201,LECTURE 1,2,12,2,789,1200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
626,LAB1201,LECTURE 1,30,6,1,1,437,ARTS & SOCIAL SCIENCES,New Students [P]
627,LAB2201,LECTURE 1,6,3,2,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
628,LAB2201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
629,LAB3201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
630,LAB3202,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
631,LAB3202,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
632,LAB4201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
633,LAB4201,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
634,LAC1201,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
635,LAC1201,LECTURE 2,18,5,1,1,190,ARTS & SOCIAL SCIENCES,New Students [P]
636,LAC1201,LECTURE 3,14,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
637,LAC1201,LECTURE 4,17,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
638,LAC1201,LECTURE 5,17,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
639,LAC2201,LECTURE 1,1,1,500,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
640,LAC2201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
641,LAC2201,LECTURE 2,3,5,31,54,803,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
642,LAC2201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
643,LAC2201,LECTURE 3,7,2,7,1,801,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
644,LAC2201,LECTURE 3,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
645,LAC2202,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
646,LAC2202,LECTURE 1,10,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
647,LAC3201,LECTURE 1,12,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
648,LAC3201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
649,LAC3201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
650,LAC3201,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
651,LAC3202,LECTURE 1,5,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
652,LAC3202,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
653,LAF1201,LECTURE 6,1,4,20,345,345,ARTS & SOCIAL SCIENCES,New Students [P]
654,LAF1201,LECTURE 9,1,5,200,1050,1050,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
655,LAF2201,LECTURE 1,1,4,250,900,900,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
656,LAF2201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
657,LAF2201,LECTURE 2,2,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
658,LAF2201,LECTURE 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
659,LAF2201,LECTURE 3,1,1,1452,1,1452,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
660,LAF2201,LECTURE 3,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
661,LAF3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
662,LAF3201,LECTURE 4,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
663,LAF4201,LECTURE 1,6,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
664,LAF4201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
665,LAG1201,LECTURE 4,4,4,12,1,297,ARTS & SOCIAL SCIENCES,New Students [P]
666,LAG1201,LECTURE 6,1,7,50,1064,1064,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
667,LAG1201,LECTURE 6,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
668,LAG1201,LECTURE 7,1,5,222,1138,1138,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
669,LAG1201,LECTURE 7,5,6,101,297,500,ARTS & SOCIAL SCIENCES,New Students [P]
670,LAG1201,LECTURE 8,1,2,543,731,731,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
671,LAG1201,LECTURE 8,2,2,1,1,198,ARTS & SOCIAL SCIENCES,New Students [P]
672,LAG1201,LECTURE 9,5,1,498,1,498,ARTS & SOCIAL SCIENCES,New Students [P]
673,LAG2201,LECTURE 1,5,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
674,LAG2201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
675,LAG2201,LECTURE 2,4,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
676,LAG2201,LECTURE 2,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
677,LAG2201,LECTURE 3,10,2,1,1,350,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
678,LAG2201,LECTURE 3,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
679,LAG2201,LECTURE 4,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
680,LAG2201,LECTURE 4,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
681,LAG3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
682,LAG3201,LECTURE 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
683,LAG3201,LECTURE 3,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
684,LAG3201,LECTURE 4,1,1,3,1,3,ARTS & SOCIAL SCIENCES,New Students [P]
685,LAG4201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
686,LAJ1201,LECTURE 1,4,4,273,1,448,ARTS & SOCIAL SCIENCES,New Students [P]
687,LAJ1201,LECTURE 2,62,30,1,1,446,ARTS & SOCIAL SCIENCES,New Students [P]
688,LAJ2201,LECTURE 1,8,5,1,1,443,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
689,LAJ2201,LECTURE 1,18,3,1,1,297,ARTS & SOCIAL SCIENCES,New Students [P]
690,LAJ2201,LECTURE 2,14,3,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
691,LAJ2201,LECTURE 2,20,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
692,LAJ2202,LECTURE 1,3,5,123,557,1426,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
693,LAJ2202,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
694,LAJ2203,LECTURE 1,13,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
695,LAJ2203,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
696,LAJ3201,LECTURE 1,16,2,200,1,1541,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
697,LAJ3201,LECTURE 1,2,2,50,1,415,ARTS & SOCIAL SCIENCES,New Students [P]
698,LAJ3203,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
699,LAJ3203,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
700,LAL1201,LECTURE 1,7,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
701,LAL1201,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
702,LAL2201,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
703,LAL2201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
704,LAM1201,LECTURE 1,1,5,230,1060,1060,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
705,LAM1201,LECTURE 1,12,5,11,1,349,ARTS & SOCIAL SCIENCES,New Students [P]
706,LAM2201,LECTURE 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
707,LAM2201,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
708,LAM3201,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
709,LAM3201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
710,LAT1201,LECTURE 1,2,7,50,1052,1523,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
711,LAT1201,LECTURE 1,43,4,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
712,LAT2201,LECTURE 1,32,2,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
713,LAT2201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
714,LAT3201,LECTURE 1,37,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
715,LAT3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
716,LAT3202,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
717,LAT3202,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
718,LAT4201,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
719,LAT4201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
720,LAV1201,LECTURE 1,22,16,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
721,LAV1201,LECTURE 1,7,2,10,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
722,LAV2201,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
723,LAV2201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
724,LAV3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
725,LAV3201,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
726,LAV3202,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
727,LAV3202,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
728,LL4023,SEMINAR-STYLE MODULE CLASS 1,4,0,0,0,0,LAW,Returning Students [P]
729,LL4031,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,LAW,Returning Students [P]
730,LSM1201,LECTURE SL1,1,4,291,2012,2012,SCIENCE,Returning Students [P]
731,LSM1201,LECTURE SL1,2,5,111,600,600,SCIENCE,New Students [P]
732,LSM1301,LECTURE SL1,62,67,2,51,1050,SCIENCE,Returning Students [P] and NUS Students [G]
733,LSM1301,LECTURE SL1,2,2,1,1,597,SCIENCE,New Students [P]
734,LSM1301,LECTURE SL2,200,78,1,1,1203,SCIENCE,Returning Students [P] and NUS Students [G]
735,LSM1301,LECTURE SL2,1,1,597,1,597,SCIENCE,New Students [P]
736,LSM1302,LECTURE SL1,5,6,137,157,563,SCIENCE,New Students [P]
737,LSM1302,LECTURE SL2,15,2,1,1,500,SCIENCE,Returning Students [P]
738,LSM1302,LECTURE SL2,8,8,1,1,646,SCHOOL OF COMPUTING,New Students [P]
739,LSM1304,LECTURE SL1,42,29,1,1,757,SCIENCE,Returning Students [P] and NUS Students [G]
740,LSM1304,LECTURE SL1,8,3,1,1,297,SCIENCE,New Students [P]
741,LSM1304,LECTURE SL1,19,3,5,1,5,SCHOOL OF COMPUTING,New Students [P]
742,LSM1401,LECTURE SL1,141,0,0,0,0,SCIENCE,Returning Students [P]
743,LSM2201,LECTURE SL1,106,7,1,1,30,SCIENCE,Returning Students [P]
744,LSM3211,LECTURE SL1,49,3,1,1,10,SCIENCE,Returning Students [P]
745,LSM3212,LECTURE SL1,1,4,200,1050,1050,SCIENCE,Returning Students [P]
746,LSM3223,LECTURE SL1,1,8,50,2680,2680,SCIENCE,Returning Students [P]
747,LSM3231,LECTURE SL1,21,3,10,1,679,SCIENCE,Returning Students [P]
748,LSM3232,LECTURE SL1,6,4,1,1,1230,SCIENCE,Returning Students [P]
749,LSM3233,LECTURE SL1,39,5,1,1,2222,SCIENCE,Returning Students [P]
750,LSM3244,LECTURE SL1,28,4,1,1,100,SCIENCE,Returning Students [P]
751,LSM3252,LECTURE SL1,34,3,1,1,111,SCIENCE,Returning Students [P]
752,LSM3261,LECTURE SL1,28,3,1,1,100,SCIENCE,Returning Students [P]
753,LSM3401B,LECTURE SL1,2,0,0,0,0,SCIENCE,Returning Students [P]
754,LSM4213,LECTURE SL1,72,0,0,0,0,SCIENCE,Returning Students [P]
755,LSM4222,LECTURE SL1,19,2,1,1,1,SCIENCE,Returning Students [P]
756,LSM4232,LECTURE SL1,62,1,1,1,1,SCIENCE,Returning Students [P]
757,LSM4241,LECTURE SL1,27,1,1,1,1,SCIENCE,Returning Students [P]
758,LSM4242,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
759,LSM4243,LECTURE SL1,1,9,700,3775,3775,SCIENCE,Returning Students [P]
760,LSM4251,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
761,LSM4252,LECTURE SL1,41,1,200,1,200,SCIENCE,Returning Students [P]
762,LSM4261,LECTURE SL1,1,1,500,1,500,SCIENCE,Returning Students [P]
763,MA1100,LECTURE SL1,1,14,1,2000,2000,SCIENCE,Returning Students [P] and NUS Students [G]
764,MA1100,LECTURE SL1,109,12,1,1,526,SCIENCE,New Students [P]
765,MA1100,LECTURE SL1,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
766,MA1101R,LECTURE SL1,3,7,2,219,495,SCIENCE,Returning Students [P] and NUS Students [G]
767,MA1101R,LECTURE SL1,2,6,3,525,547,SCIENCE,New Students [P]
768,MA1101R,LECTURE SL1,40,2,165,1,210,SCHOOL OF COMPUTING,New Students [P]
769,MA1101R,LECTURE SL2,45,14,1,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
770,MA1101R,LECTURE SL2,1,11,1,600,600,SCIENCE,New Students [P]
771,MA1101R,LECTURE SL2,31,5,1,1,639,SCHOOL OF COMPUTING,New Students [P]
772,MA1102R,LECTURE SL1,3,4,250,347,411,SCIENCE,New Students [P]
773,MA1102R,LECTURE SL2,55,14,1,1,220,SCIENCE,New Students [P]
774,MA1104,LECTURE SL1,25,5,10,1,1598,SCIENCE,Returning Students [P] and NUS Students [G]
775,MA1104,LECTURE SL1,33,0,0,0,0,SCIENCE,New Students [P]
776,MA1301,LECTURE SL1,95,0,0,0,0,SCIENCE,New Students [P]
777,MA1301,LECTURE SL1,64,4,1,1,100,SCHOOL OF COMPUTING,New Students [P]
778,MA1311,LECTURE SL1,1,2,200,387,387,SCIENCE,Returning Students [P] and NUS Students [G]
779,MA1311,LECTURE SL1,94,1,25,1,25,SCIENCE,New Students [P]
780,MA1505,LECTURE SL1,2,20,1,2000,2999,SCIENCE,Returning Students [P] and NUS Students [G]
781,MA1505,LECTURE SL1,33,7,1,1,150,SCIENCE,New Students [P]
782,MA1505,LECTURE SL1,87,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
783,MA1506,LECTURE SL1,33,1,40,1,40,SCIENCE,Returning Students [P] and NUS Students [G]
784,MA1506,LECTURE SL1,19,0,0,0,0,SCIENCE,New Students [P]
785,MA1506,LECTURE SL1,9,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
786,MA2101,LECTURE SL1,18,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
787,MA2108,LECTURE SL1,44,1,800,1,800,SCIENCE,Returning Students [P] and NUS Students [G]
788,MA2213,LECTURE SL1,27,2,10,1,30,SCIENCE,Returning Students [P] and NUS Students [G]
789,MA2215,LECTURE SL1,130,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
790,MA2216,LECTURE SL1,40,5,1,1,398,SCIENCE,Returning Students [P] and NUS Students [G]
791,MA2222,LECTURE SL1,127,7,1,1,5,SCIENCE,Returning Students [P] and NUS Students [G]
792,MA2311,LECTURE SL1,30,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
793,MA3110,LECTURE SL1,68,4,1,1,100,SCIENCE,Returning Students [P] and NUS Students [G]
794,MA3111,LECTURE SL1,91,1,10,1,10,SCIENCE,Returning Students [P] and NUS Students [G]
